<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AAPL.US,5,20201210,192500,123.27,123.53,123.27,123.53,572462,0
AAPL.US,5,20201210,193000,123.529,123.57,123.2,123.345,460003,0
AAPL.US,5,20201210,193500,123.34,123.36,123.18,123.315,466635,0
AAPL.US,5,20201210,194000,123.31,123.4,123.165,123.385,404421,0
AAPL.US,5,20201210,194500,123.38,123.42,123.175,123.315,470773,0
AAPL.US,5,20201210,195000,123.32,123.58,123.26,123.52,517118,0
AAPL.US,5,20201210,195500,123.52,123.52,123.31,123.49,380594,0
AAPL.US,5,20201210,200000,123.49,123.62,123.32,123.48,536864,0
AAPL.US,5,20201210,200500,123.49,123.58,123.42,123.525,392305,0
AAPL.US,5,20201210,201000,123.51,123.56,123.29,123.354,490058,0
AAPL.US,5,20201210,201500,123.359,123.359,123.11,123.195,557866,0
AAPL.US,5,20201210,202000,123.2,123.3,123.14,123.24,461117,0
AAPL.US,5,20201210,202500,123.24,123.31,123.15,123.15,446840,0
AAPL.US,5,20201210,203000,123.15,123.33,123.11,123.275,410934,0
AAPL.US,5,20201210,203500,123.28,123.465,123.255,123.435,514980,0
AAPL.US,5,20201210,204000,123.43,123.47,123.33,123.395,381388,0
AAPL.US,5,20201210,204500,123.4,123.45,123.2,123.231,410296,0
AAPL.US,5,20201210,205000,123.23,123.3,123.1,123.11,505758,0
AAPL.US,5,20201210,205500,123.12,123.16,122.76,122.84,824260,0
AAPL.US,5,20201210,210000,122.84,123.08,122.815,123.01,776093,0
AAPL.US,5,20201210,210500,123,123.09,122.83,122.84,621052,0
AAPL.US,5,20201210,211000,122.86,123.069,122.71,123.061,747161,0
AAPL.US,5,20201210,211500,123.06,123.21,123.03,123.077,605049,0
AAPL.US,5,20201210,212000,123.07,123.18,123.03,123.165,462578,0
AAPL.US,5,20201210,212500,123.17,123.21,123.03,123.165,487083,0
AAPL.US,5,20201210,213000,123.16,123.33,123.16,123.21,674740,0
AAPL.US,5,20201210,213500,123.215,123.4,123.15,123.359,599582,0
AAPL.US,5,20201210,214000,123.35,123.42,123.271,123.34,650238,0
AAPL.US,5,20201210,214500,123.331,123.55,123.33,123.505,1016492,0
AAPL.US,5,20201210,215000,123.5,123.6,123.45,123.54,1302226,0
AAPL.US,5,20201210,215500,123.54,123.58,123.22,123.24,9974919,0
AAPL.US,5,20201211,153000,122.43,122.76,121.78,121.95,3544398,0
AAPL.US,5,20201211,153500,121.95,122.07,121.65,121.98,1503423,0
AAPL.US,5,20201211,154000,121.965,122,120.93,120.944,2004253,0
AAPL.US,5,20201211,154500,120.949,121.58,120.89,121.42,2225476,0
AAPL.US,5,20201211,155000,121.414,121.43,121.07,121.29,1135646,0
AAPL.US,5,20201211,155500,121.285,121.53,121.11,121.345,1089345,0
AAPL.US,5,20201211,160000,121.328,121.59,120.88,121.5,1217040,0
AAPL.US,5,20201211,160500,121.495,121.64,121.26,121.63,917186,0
AAPL.US,5,20201211,161000,121.61,122.011,121.6,121.88,1083583,0
AAPL.US,5,20201211,161500,121.885,121.94,121.66,121.87,885378,0
AAPL.US,5,20201211,162000,121.865,121.865,121.36,121.39,923653,0
AAPL.US,5,20201211,162500,121.385,121.67,121.385,121.58,753095,0
AAPL.US,5,20201211,163000,121.59,121.59,121.27,121.48,721067,0
AAPL.US,5,20201211,163500,121.47,121.59,121.34,121.51,671598,0
AAPL.US,5,20201211,164000,121.51,121.65,121.32,121.65,647004,0
AAPL.US,5,20201211,164500,121.64,121.69,121.37,121.39,599908,0
AAPL.US,5,20201211,165000,121.38,121.38,121.17,121.25,710913,0
AAPL.US,5,20201211,165500,121.25,121.4,121.22,121.33,602464,0
AAPL.US,5,20201211,170000,121.325,121.55,121.32,121.525,811929,0
AAPL.US,5,20201211,170500,121.52,121.715,121.47,121.471,631215,0
AAPL.US,5,20201211,171000,121.479,121.59,121.42,121.545,513440,0
AAPL.US,5,20201211,171500,121.55,121.59,121.39,121.435,518698,0
AAPL.US,5,20201211,172000,121.44,121.46,121.2,121.266,556819,0
AAPL.US,5,20201211,172500,121.28,121.31,121.06,121.07,744452,0
AAPL.US,5,20201211,173000,121.08,121.28,121.07,121.202,615634,0
AAPL.US,5,20201211,173500,121.205,121.33,121.03,121.034,712449,0
AAPL.US,5,20201211,174000,121.04,121.14,120.88,120.89,968805,0
AAPL.US,5,20201211,174500,120.88,121.073,120.8,121.04,794652,0
AAPL.US,5,20201211,175000,121.03,121.16,120.91,120.957,523257,0
AAPL.US,5,20201211,175500,120.96,121.06,120.89,120.99,422940,0
AAPL.US,5,20201211,180000,120.995,121.28,120.97,121.1,526662,0
AAPL.US,5,20201211,180500,121.105,121.23,120.96,121.036,470005,0
AAPL.US,5,20201211,181000,121.04,121.13,120.89,120.921,507044,0
AAPL.US,5,20201211,181500,120.925,121.03,120.81,120.849,482696,0
AAPL.US,5,20201211,182000,120.844,120.85,120.55,120.706,1176831,0
AAPL.US,5,20201211,182500,120.7,120.79,120.58,120.78,536015,0
AAPL.US,5,20201211,183000,120.776,120.82,120.64,120.726,486716,0
AAPL.US,5,20201211,183500,120.724,120.795,120.6,120.767,572990,0
AAPL.US,5,20201211,184000,120.77,121.138,120.76,121.1,854141,0
AAPL.US,5,20201211,184500,121.1,121.17,120.99,121.105,570528,0
AAPL.US,5,20201211,185000,121.105,121.35,121.03,121.35,627795,0
AAPL.US,5,20201211,185500,121.34,121.45,121.29,121.4,589414,0
AAPL.US,5,20201211,190000,121.4,121.52,121.35,121.48,498538,0
AAPL.US,5,20201211,190500,121.47,121.49,121.38,121.381,427772,0
AAPL.US,5,20201211,191000,121.385,121.68,121.37,121.575,686028,0
AAPL.US,5,20201211,191500,121.58,121.58,121.42,121.479,441880,0
AAPL.US,5,20201211,192000,121.47,121.479,121.24,121.245,483528,0
AAPL.US,5,20201211,192500,121.244,121.41,121.22,121.395,466354,0
AAPL.US,5,20201211,193000,121.391,121.47,121.33,121.41,517446,0
AAPL.US,5,20201211,193500,121.405,121.59,121.39,121.53,579469,0
AAPL.US,5,20201211,194000,121.53,121.78,121.49,121.737,664492,0
AAPL.US,5,20201211,194500,121.735,121.8,121.614,121.725,531719,0
AAPL.US,5,20201211,195000,121.726,121.78,121.67,121.738,573922,0
AAPL.US,5,20201211,195500,121.735,121.835,121.61,121.72,557138,0
AAPL.US,5,20201211,200000,121.72,121.75,121.62,121.7,457074,0
AAPL.US,5,20201211,200500,121.7,121.97,121.65,121.97,752885,0
AAPL.US,5,20201211,201000,121.975,121.99,121.75,121.775,770597,0
AAPL.US,5,20201211,201500,121.78,121.87,121.67,121.825,689598,0
AAPL.US,5,20201211,202000,121.829,121.95,121.74,121.901,523158,0
AAPL.US,5,20201211,202500,121.91,121.935,121.69,121.774,437793,0
AAPL.US,5,20201211,203000,121.776,122.04,121.77,121.989,785592,0
AAPL.US,5,20201211,203500,121.99,122.03,121.93,121.973,429890,0
AAPL.US,5,20201211,204000,121.98,122.121,121.97,122.08,639071,0
AAPL.US,5,20201211,204500,122.08,122.16,121.96,122.085,610756,0
AAPL.US,5,20201211,205000,122.08,122.13,121.83,121.856,710845,0
AAPL.US,5,20201211,205500,121.85,121.991,121.84,121.972,562667,0
AAPL.US,5,20201211,210000,121.97,122.1,121.74,121.74,623182,0
AAPL.US,5,20201211,210500,121.754,121.88,121.73,121.83,534103,0
AAPL.US,5,20201211,211000,121.84,122.05,121.83,122.05,674489,0
AAPL.US,5,20201211,211500,122.05,122.4,122.05,122.385,1129378,0
AAPL.US,5,20201211,212000,122.39,122.4,122.12,122.225,782080,0
AAPL.US,5,20201211,212500,122.22,122.29,122.15,122.165,528731,0
AAPL.US,5,20201211,213000,122.165,122.29,122.05,122.11,685566,0
AAPL.US,5,20201211,213500,122.11,122.25,122.1,122.175,557212,0
AAPL.US,5,20201211,214000,122.175,122.31,122.09,122.105,886970,0
AAPL.US,5,20201211,214500,122.11,122.15,121.87,122.03,994697,0
AAPL.US,5,20201211,215000,122.02,122.23,121.835,122.23,1582626,0
AAPL.US,5,20201211,215500,122.22,122.5,122.13,122.41,10161421,0
AAPL.US,5,20201214,153000,122.6,123.35,122.5,122.725,2825127,0
AAPL.US,5,20201214,153500,122.735,123.188,122.698,123.042,1381813,0
AAPL.US,5,20201214,154000,123.034,123.14,122.68,122.79,944635,0
AAPL.US,5,20201214,154500,122.79,123.15,122.78,123.014,1239530,0
AAPL.US,5,20201214,155000,123.01,123.058,122.85,122.89,867720,0
AAPL.US,5,20201214,155500,122.88,122.97,122.66,122.94,836520,0
AAPL.US,5,20201214,160000,122.95,123.02,122.809,122.92,961654,0
AAPL.US,5,20201214,160500,122.92,122.96,122.66,122.73,851562,0
AAPL.US,5,20201214,161000,122.73,123.02,122.64,123.011,791062,0
AAPL.US,5,20201214,161500,123.015,123.03,122.86,122.94,951547,0
AAPL.US,5,20201214,162000,122.93,123.03,122.892,122.983,717785,0
AAPL.US,5,20201214,162500,122.984,123.03,122.82,122.91,745395,0
AAPL.US,5,20201214,163000,122.901,122.936,122.68,122.689,595953,0
AAPL.US,5,20201214,163500,122.68,122.78,122.51,122.78,924403,0
AAPL.US,5,20201214,164000,122.78,122.835,122.532,122.555,625095,0
AAPL.US,5,20201214,164500,122.55,122.72,122.49,122.611,841497,0
AAPL.US,5,20201214,165000,122.613,122.94,122.61,122.89,659066,0
AAPL.US,5,20201214,165500,122.89,123.11,122.8,122.82,1067058,0
AAPL.US,5,20201214,170000,122.81,122.91,122.67,122.91,751431,0
AAPL.US,5,20201214,170500,122.91,122.922,122.63,122.642,523172,0
AAPL.US,5,20201214,171000,122.65,123,122.65,122.97,625411,0
AAPL.US,5,20201214,171500,122.98,123.17,122.92,123.15,775717,0
AAPL.US,5,20201214,172000,123.145,123.19,122.99,123.11,504861,0
AAPL.US,5,20201214,172500,123.115,123.14,122.92,123,467473,0
AAPL.US,5,20201214,173000,123,123.1,122.72,122.791,661169,0
AAPL.US,5,20201214,173500,122.79,122.95,122.715,122.73,535388,0
AAPL.US,5,20201214,174000,122.72,122.84,122.68,122.788,433380,0
AAPL.US,5,20201214,174500,122.79,122.91,122.741,122.85,517669,0
AAPL.US,5,20201214,175000,122.85,122.99,122.85,122.97,414827,0
AAPL.US,5,20201214,175500,122.98,122.98,122.83,122.956,393617,0
AAPL.US,5,20201214,180000,122.959,122.99,122.77,122.8,512220,0
AAPL.US,5,20201214,180500,122.795,122.85,122.7,122.73,435292,0
AAPL.US,5,20201214,181000,122.74,122.92,122.67,122.92,604167,0
AAPL.US,5,20201214,181500,122.915,122.915,122.8,122.84,389048,0
AAPL.US,5,20201214,182000,122.837,122.95,122.805,122.835,324282,0
AAPL.US,5,20201214,182500,122.83,122.92,122.73,122.914,363039,0
AAPL.US,5,20201214,183000,122.91,122.964,122.86,122.932,434744,0
AAPL.US,5,20201214,183500,122.93,122.94,122.81,122.84,398196,0
AAPL.US,5,20201214,184000,122.84,122.885,122.645,122.765,615835,0
AAPL.US,5,20201214,184500,122.77,122.79,122.62,122.635,463910,0
AAPL.US,5,20201214,185000,122.63,122.695,122.58,122.635,386089,0
AAPL.US,5,20201214,185500,122.63,122.654,122.29,122.44,736457,0
AAPL.US,5,20201214,190000,122.45,122.62,122.4,122.44,551399,0
AAPL.US,5,20201214,190500,122.446,122.46,122.12,122.18,730880,0
AAPL.US,5,20201214,191000,122.19,122.38,122.14,122.326,586426,0
AAPL.US,5,20201214,191500,122.32,122.45,122.22,122.406,447395,0
AAPL.US,5,20201214,192000,122.4,122.425,122.261,122.27,367627,0
AAPL.US,5,20201214,192500,122.27,122.41,122.12,122.145,493653,0
AAPL.US,5,20201214,193000,122.15,122.46,122.13,122.44,481701,0
AAPL.US,5,20201214,193500,122.435,122.47,122.32,122.375,320500,0
AAPL.US,5,20201214,194000,122.375,122.45,122.3,122.364,329392,0
AAPL.US,5,20201214,194500,122.368,122.37,122.17,122.267,448094,0
AAPL.US,5,20201214,195000,122.27,122.49,122.27,122.46,458180,0
AAPL.US,5,20201214,195500,122.455,122.52,122.365,122.408,548056,0
AAPL.US,5,20201214,200000,122.41,122.54,122.3,122.335,391849,0
AAPL.US,5,20201214,200500,122.34,122.48,122.32,122.455,287529,0
AAPL.US,5,20201214,201000,122.46,122.54,122.33,122.395,503565,0
AAPL.US,5,20201214,201500,122.39,122.45,122.23,122.45,453211,0
AAPL.US,5,20201214,202000,122.446,122.469,122.37,122.44,330418,0
AAPL.US,5,20201214,202500,122.45,122.509,122.408,122.479,378927,0
AAPL.US,5,20201214,203000,122.475,122.49,122.01,122.11,749682,0
AAPL.US,5,20201214,203500,122.1,122.18,121.87,121.985,831461,0
AAPL.US,5,20201214,204000,121.98,122.13,121.94,122.102,537066,0
AAPL.US,5,20201214,204500,122.106,122.2,122.05,122.19,453847,0
AAPL.US,5,20201214,205000,122.19,122.28,122.09,122.255,501829,0
AAPL.US,5,20201214,205500,122.245,122.33,122.16,122.24,346863,0
AAPL.US,5,20201214,210000,122.245,122.3,122.1,122.15,402214,0
AAPL.US,5,20201214,210500,122.15,122.18,122,122.129,389003,0
AAPL.US,5,20201214,211000,122.13,122.28,122.13,122.225,456975,0
AAPL.US,5,20201214,211500,122.22,122.29,122.151,122.26,385770,0
AAPL.US,5,20201214,212000,122.26,122.49,122.26,122.44,638859,0
AAPL.US,5,20201214,212500,122.435,122.48,122.26,122.31,575685,0
AAPL.US,5,20201214,213000,122.305,122.37,122.05,122.1,633237,0
AAPL.US,5,20201214,213500,122.08,122.235,122.04,122.094,695772,0
AAPL.US,5,20201214,214000,122.09,122.1,121.93,121.935,737174,0
AAPL.US,5,20201214,214500,121.935,122.11,121.8,122.065,986282,0
AAPL.US,5,20201214,215000,122.067,122.14,121.711,122.07,1401494,0
AAPL.US,5,20201214,215500,122.05,122.05,121.54,121.78,14755029,0
AAPL.US,5,20201215,153000,124.34,125.25,124.13,125.17,6382568,0
AAPL.US,5,20201215,153500,125.166,126.21,124.98,126.19,3366107,0
AAPL.US,5,20201215,154000,126.204,126.65,125.9,126.32,4114942,0
AAPL.US,5,20201215,154500,126.325,126.905,126.28,126.904,4121176,0
AAPL.US,5,20201215,155000,126.91,126.96,126.32,126.581,3690142,0
AAPL.US,5,20201215,155500,126.59,126.62,126.11,126.49,2524141,0
AAPL.US,5,20201215,160000,126.499,126.52,126.19,126.35,1895868,0
AAPL.US,5,20201215,160500,126.36,126.58,126.15,126.16,2051353,0
AAPL.US,5,20201215,161000,126.15,126.155,125.82,125.85,1915952,0
AAPL.US,5,20201215,161500,125.848,126.005,125.45,125.9,2074422,0
AAPL.US,5,20201215,162000,125.9,126.04,125.77,125.877,1100376,0
AAPL.US,5,20201215,162500,125.88,125.92,125.49,125.73,1333105,0
AAPL.US,5,20201215,163000,125.73,125.965,125.59,125.965,1328197,0
AAPL.US,5,20201215,163500,125.965,126.14,125.53,125.56,1964971,0
AAPL.US,5,20201215,164000,125.58,125.739,125.27,125.57,1523102,0
AAPL.US,5,20201215,164500,125.56,125.72,125.44,125.68,1018101,0
AAPL.US,5,20201215,165000,125.67,125.95,125.56,125.94,1093182,0
AAPL.US,5,20201215,165500,125.931,126.04,125.79,125.945,1084731,0
AAPL.US,5,20201215,170000,125.93,125.947,125.395,125.405,1282228,0
AAPL.US,5,20201215,170500,125.4,125.46,125.133,125.38,1347522,0
AAPL.US,5,20201215,171000,125.377,125.61,125.309,125.49,843423,0
AAPL.US,5,20201215,171500,125.49,125.84,125.3,125.751,1121464,0
AAPL.US,5,20201215,172000,125.751,125.78,125.61,125.775,688007,0
AAPL.US,5,20201215,172500,125.77,125.86,125.71,125.833,779675,0
AAPL.US,5,20201215,173000,125.83,126.02,125.73,125.96,1050992,0
AAPL.US,5,20201215,173500,125.96,126.14,125.86,126.13,939395,0
AAPL.US,5,20201215,174000,126.125,126.24,125.93,125.94,1231152,0
AAPL.US,5,20201215,174500,125.94,125.94,125.685,125.71,906678,0
AAPL.US,5,20201215,175000,125.705,125.88,125.57,125.651,853146,0
AAPL.US,5,20201215,175500,125.658,125.96,125.65,125.955,756585,0
AAPL.US,5,20201215,180000,125.955,126.08,125.9,126,870230,0
AAPL.US,5,20201215,180500,126.001,126.08,125.94,126.054,883797,0
AAPL.US,5,20201215,181000,126.055,126.2,125.97,126.15,1034559,0
AAPL.US,5,20201215,181500,126.144,126.25,126.081,126.23,1798371,0
AAPL.US,5,20201215,182000,126.23,126.35,126.19,126.32,1256429,0
AAPL.US,5,20201215,182500,126.313,126.42,126.255,126.37,1047157,0
AAPL.US,5,20201215,183000,126.372,126.48,126.24,126.435,1358209,0
AAPL.US,5,20201215,183500,126.43,126.64,126.42,126.601,1882408,0
AAPL.US,5,20201215,184000,126.605,126.76,126.49,126.519,1945691,0
AAPL.US,5,20201215,184500,126.515,126.63,126.435,126.56,1314209,0
AAPL.US,5,20201215,185000,126.57,126.68,126.51,126.678,1217160,0
AAPL.US,5,20201215,185500,126.67,126.8,126.55,126.55,1633024,0
AAPL.US,5,20201215,190000,126.55,126.57,126.3,126.559,1095149,0
AAPL.US,5,20201215,190500,126.56,126.84,126.52,126.825,1308514,0
AAPL.US,5,20201215,191000,126.825,126.84,126.61,126.748,1107488,0
AAPL.US,5,20201215,191500,126.75,126.91,126.75,126.895,1267004,0
AAPL.US,5,20201215,192000,126.894,126.91,126.79,126.893,781850,0
AAPL.US,5,20201215,192500,126.895,126.95,126.81,126.851,814363,0
AAPL.US,5,20201215,193000,126.859,126.98,126.841,126.865,944883,0
AAPL.US,5,20201215,193500,126.865,126.915,126.71,126.875,885018,0
AAPL.US,5,20201215,194000,126.876,126.905,126.64,126.713,800771,0
AAPL.US,5,20201215,194500,126.715,126.74,126.5,126.584,1043980,0
AAPL.US,5,20201215,195000,126.59,126.67,126.54,126.56,695113,0
AAPL.US,5,20201215,195500,126.564,126.77,126.56,126.72,679012,0
AAPL.US,5,20201215,200000,126.72,126.72,126.481,126.595,769481,0
AAPL.US,5,20201215,200500,126.595,126.72,126.58,126.666,551718,0
AAPL.US,5,20201215,201000,126.665,126.88,126.58,126.869,747690,0
AAPL.US,5,20201215,201500,126.87,126.99,126.84,126.96,1369650,0
AAPL.US,5,20201215,202000,126.97,127.255,126.96,127.2,3212883,0
AAPL.US,5,20201215,202500,127.194,127.3,127.11,127.172,1600963,0
AAPL.US,5,20201215,203000,127.16,127.345,127.16,127.265,1591813,0
AAPL.US,5,20201215,203500,127.265,127.5,127.24,127.49,1459995,0
AAPL.US,5,20201215,204000,127.492,127.5,127.32,127.34,1119247,0
AAPL.US,5,20201215,204500,127.339,127.5,127.31,127.415,1233881,0
AAPL.US,5,20201215,205000,127.411,127.42,127.2,127.28,958520,0
AAPL.US,5,20201215,205500,127.275,127.33,127.22,127.23,831834,0
AAPL.US,5,20201215,210000,127.225,127.4,127.132,127.15,958652,0
AAPL.US,5,20201215,210500,127.15,127.25,127.07,127.091,1102965,0
AAPL.US,5,20201215,211000,127.105,127.17,127.03,127.135,871854,0
AAPL.US,5,20201215,211500,127.14,127.5,127.09,127.455,1349105,0
AAPL.US,5,20201215,212000,127.45,127.62,127.38,127.603,1595317,0
AAPL.US,5,20201215,212500,127.61,127.64,127.36,127.62,1372672,0
AAPL.US,5,20201215,213000,127.61,127.68,127.28,127.41,1303491,0
AAPL.US,5,20201215,213500,127.4,127.45,127.26,127.349,1084165,0
AAPL.US,5,20201215,214000,127.35,127.64,127.28,127.64,1398350,0
AAPL.US,5,20201215,214500,127.635,127.78,127.49,127.77,1993269,0
AAPL.US,5,20201215,215000,127.76,127.81,127.53,127.776,2441030,0
AAPL.US,5,20201215,215500,127.78,127.9,127.64,127.88,13166802,0
AAPL.US,5,20201216,153000,127.41,127.7,126.604,126.826,4952744,0
AAPL.US,5,20201216,153500,126.826,127.078,126.56,126.79,2634617,0
AAPL.US,5,20201216,154000,126.795,126.98,126.68,126.7,1359525,0
AAPL.US,5,20201216,154500,126.71,127.25,126.68,127.21,1667079,0
AAPL.US,5,20201216,155000,127.21,127.45,127.11,127.205,1736464,0
AAPL.US,5,20201216,155500,127.21,127.47,127.14,127.14,1381684,0
AAPL.US,5,20201216,160000,127.14,127.56,127.14,127.53,1158370,0
AAPL.US,5,20201216,160500,127.54,127.8,127.53,127.735,1487797,0
AAPL.US,5,20201216,161000,127.736,127.87,127.373,127.437,1426563,0
AAPL.US,5,20201216,161500,127.43,127.45,126.81,127.045,1962109,0
AAPL.US,5,20201216,162000,127.041,127.12,126.85,127.054,1019677,0
AAPL.US,5,20201216,162500,127.05,127.23,127.01,127.091,808142,0
AAPL.US,5,20201216,163000,127.1,127.31,126.955,127.19,819936,0
AAPL.US,5,20201216,163500,127.19,127.45,127.13,127.231,899407,0
AAPL.US,5,20201216,164000,127.23,127.38,127.17,127.26,762779,0
AAPL.US,5,20201216,164500,127.255,127.35,126.911,127.08,879283,0
AAPL.US,5,20201216,165000,127.08,127.22,126.94,127.078,737012,0
AAPL.US,5,20201216,165500,127.075,127.19,126.96,126.99,579833,0
AAPL.US,5,20201216,170000,126.995,127.22,126.95,127.196,717413,0
AAPL.US,5,20201216,170500,127.19,127.37,127.062,127.114,678978,0
AAPL.US,5,20201216,171000,127.12,127.206,127.05,127.069,552700,0
AAPL.US,5,20201216,171500,127.066,127.066,126.69,126.835,1457988,0
AAPL.US,5,20201216,172000,126.83,127.04,126.77,126.98,750029,0
AAPL.US,5,20201216,172500,126.96,127.089,126.95,127.04,545656,0
AAPL.US,5,20201216,173000,127.033,127.32,127.02,127.276,739929,0
AAPL.US,5,20201216,173500,127.271,127.54,127.22,127.44,1091942,0
AAPL.US,5,20201216,174000,127.435,127.57,127.28,127.409,770490,0
AAPL.US,5,20201216,174500,127.4,127.47,127.339,127.44,402088,0
AAPL.US,5,20201216,175000,127.44,127.76,127.44,127.71,860471,0
AAPL.US,5,20201216,175500,127.704,127.83,127.63,127.8,760071,0
AAPL.US,5,20201216,180000,127.8,127.84,127.64,127.724,634682,0
AAPL.US,5,20201216,180500,127.72,128.02,127.71,127.821,1471607,0
AAPL.US,5,20201216,181000,127.83,127.849,127.56,127.605,816608,0
AAPL.US,5,20201216,181500,127.608,127.695,127.56,127.59,524973,0
AAPL.US,5,20201216,182000,127.599,127.61,127.47,127.475,630376,0
AAPL.US,5,20201216,182500,127.476,127.61,127.36,127.555,499109,0
AAPL.US,5,20201216,183000,127.55,127.55,127.34,127.47,415075,0
AAPL.US,5,20201216,183500,127.47,127.58,127.43,127.541,383656,0
AAPL.US,5,20201216,184000,127.549,127.7,127.39,127.629,459696,0
AAPL.US,5,20201216,184500,127.63,127.74,127.51,127.555,499626,0
AAPL.US,5,20201216,185000,127.55,127.68,127.43,127.65,412668,0
AAPL.US,5,20201216,185500,127.64,127.81,127.61,127.775,542314,0
AAPL.US,5,20201216,190000,127.77,127.789,127.562,127.575,485796,0
AAPL.US,5,20201216,190500,127.576,127.576,127.285,127.31,686649,0
AAPL.US,5,20201216,191000,127.304,127.5,127.26,127.485,519999,0
AAPL.US,5,20201216,191500,127.485,127.485,127.4,127.45,297888,0
AAPL.US,5,20201216,192000,127.441,127.52,127.38,127.505,411498,0
AAPL.US,5,20201216,192500,127.502,127.529,127.331,127.37,310541,0
AAPL.US,5,20201216,193000,127.37,127.72,127.34,127.705,505460,0
AAPL.US,5,20201216,193500,127.705,127.82,127.641,127.765,740861,0
AAPL.US,5,20201216,194000,127.766,127.938,127.75,127.86,647024,0
AAPL.US,5,20201216,194500,127.86,127.9,127.785,127.819,466881,0
AAPL.US,5,20201216,195000,127.819,127.94,127.69,127.75,764744,0
AAPL.US,5,20201216,195500,127.748,127.77,127.65,127.66,472409,0
AAPL.US,5,20201216,200000,127.67,127.8,127.42,127.531,989560,0
AAPL.US,5,20201216,200500,127.53,127.589,127.302,127.385,1043146,0
AAPL.US,5,20201216,201000,127.38,127.5,127.285,127.394,722899,0
AAPL.US,5,20201216,201500,127.39,127.46,127.3,127.38,570244,0
AAPL.US,5,20201216,202000,127.38,127.5,127.33,127.465,494980,0
AAPL.US,5,20201216,202500,127.48,127.5,127.35,127.4,414123,0
AAPL.US,5,20201216,203000,127.4,127.63,127.38,127.624,605864,0
AAPL.US,5,20201216,203500,127.62,127.85,127.62,127.814,902708,0
AAPL.US,5,20201216,204000,127.81,127.98,127.735,127.968,833280,0
AAPL.US,5,20201216,204500,127.96,128.23,127.9,128.23,1249194,0
AAPL.US,5,20201216,205000,128.225,128.235,128.04,128.125,1006228,0
AAPL.US,5,20201216,205500,128.125,128.16,128.052,128.11,680394,0
AAPL.US,5,20201216,210000,128.12,128.128,127.97,128.09,707297,0
AAPL.US,5,20201216,210500,128.099,128.13,127.87,127.904,766042,0
AAPL.US,5,20201216,211000,127.9,127.955,127.7,127.81,836730,0
AAPL.US,5,20201216,211500,127.81,128.065,127.77,128.04,873526,0
AAPL.US,5,20201216,212000,128.039,128.17,127.95,128.08,796550,0
AAPL.US,5,20201216,212500,128.087,128.14,128.025,128.105,650484,0
AAPL.US,5,20201216,213000,128.11,128.29,128.11,128.262,1252579,0
AAPL.US,5,20201216,213500,128.265,128.29,128,128.28,1088315,0
AAPL.US,5,20201216,214000,128.27,128.37,128.2,128.234,1161351,0
AAPL.US,5,20201216,214500,128.235,128.28,128.06,128.111,1145028,0
AAPL.US,5,20201216,215000,128.11,128.11,127.78,127.96,1766908,0
AAPL.US,5,20201216,215500,127.96,128.03,127.69,127.81,11059227,0
AAPL.US,5,20201217,153000,128.9,129.27,128.52,129.197,3976454,0
AAPL.US,5,20201217,153500,129.195,129.58,128.8,129.545,2785361,0
AAPL.US,5,20201217,154000,129.55,129.55,128.85,128.92,1962945,0
AAPL.US,5,20201217,154500,128.925,129.18,128.81,128.96,1374320,0
AAPL.US,5,20201217,155000,128.96,128.96,128.6,128.79,1791094,0
AAPL.US,5,20201217,155500,128.785,129,128.64,128.941,1292607,0
AAPL.US,5,20201217,160000,128.955,128.99,128.39,128.54,1562183,0
AAPL.US,5,20201217,160500,128.55,128.66,128.19,128.475,1665103,0
AAPL.US,5,20201217,161000,128.48,128.73,128.381,128.4,1220470,0
AAPL.US,5,20201217,161500,128.4,128.67,128.29,128.6,1035370,0
AAPL.US,5,20201217,162000,128.59,128.71,128.49,128.586,888007,0
AAPL.US,5,20201217,162500,128.581,129.05,128.56,129.045,1322891,0
AAPL.US,5,20201217,163000,129.05,129.08,128.86,128.925,951721,0
AAPL.US,5,20201217,163500,128.93,129.11,128.86,129.094,824143,0
AAPL.US,5,20201217,164000,129.091,129.135,128.9,129.07,964539,0
AAPL.US,5,20201217,164500,129.072,129.2,129.06,129.135,978906,0
AAPL.US,5,20201217,165000,129.129,129.15,128.9,128.945,824713,0
AAPL.US,5,20201217,165500,128.95,129.04,128.73,128.781,822966,0
AAPL.US,5,20201217,170000,128.79,129.02,128.762,128.885,704419,0
AAPL.US,5,20201217,170500,128.89,129.04,128.83,128.861,576043,0
AAPL.US,5,20201217,171000,128.86,128.91,128.6,128.635,791449,0
AAPL.US,5,20201217,171500,128.63,128.859,128.59,128.72,810894,0
AAPL.US,5,20201217,172000,128.723,128.8,128.63,128.795,604402,0
AAPL.US,5,20201217,172500,128.792,128.81,128.62,128.675,561856,0
AAPL.US,5,20201217,173000,128.68,128.71,128.49,128.58,799204,0
AAPL.US,5,20201217,173500,128.58,128.615,128.46,128.525,604044,0
AAPL.US,5,20201217,174000,128.539,128.63,128.45,128.46,541148,0
AAPL.US,5,20201217,174500,128.467,128.68,128.43,128.471,819081,0
AAPL.US,5,20201217,175000,128.48,128.49,128.13,128.29,1018221,0
AAPL.US,5,20201217,175500,128.285,128.39,128.045,128.39,995754,0
AAPL.US,5,20201217,180000,128.4,128.56,128.39,128.505,802987,0
